"Event Name","Event ID","Order #","Order Date","Quantity","Ticket Type","Attendee #","Date Attending","Order Type","Gender","How did you hear about this event?"
"Kids Learning Code: Introduction to Video Creation for 6-8 year olds",9633709685,270509591,"2014-03-18",1,"Register a boy!",342044485,"Mar 29, 2014 at 1:00 PM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,242805699,"2014-01-13",1,"Register a girl",307950901,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,246479457,"2014-01-22",1,"Register a girl",312479477,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,247454287,"2014-01-25",1,"Register a girl",313683813,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,242898229,"2014-01-13",1,"Register a girl",308065261,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,240336047,"2014-01-05",1,"Register a girl",304914035,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,244896963,"2014-01-17",1,"Register a girl",310517447,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,244155263,"2014-01-16",1,"Register a girl",309604999,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,246261607,"2014-01-22",1,"Register a girl",312203301,"Jan 26, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Generative Art with Processing",9659847865,246261607,"2014-01-22",1,"Register a girl",312203303,"Jan 26, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Generative Art with Processing",9659847865,243816107,"2014-01-15",1,"Register a girl",309193477,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,243816107,"2014-01-15",1,"Register a girl",309193475,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Generative Art with Processing",9659847865,246254895,"2014-01-22",1,"Register a girl",312195123,"Jan 26, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Generative Art with Processing",9659847865,246026755,"2014-01-21",1,"Register a girl",311899611,"Jan 26, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Generative Art with Processing",9659847865,246868037,"2014-01-23",1,"Register a girl",312960163,"Jan 26, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,252676701,"2014-02-08",1,"Register a girl",320103467,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,246472549,"2014-01-22",1,"Register a girl",312470889,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,245223753,"2014-01-19",1,"Register a girl",310914633,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,252116875,"2014-02-06",1,"Register a girl",319415503,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,252996631,"2014-02-09",1,"Register a girl",320494907,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,250922209,"2014-02-04",1,"Register a girl",317961785,"Feb 15, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,251422627,"2014-02-05",1,"Register a girl",318567655,"Feb 15, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,255352873,"2014-02-14",1,"Register a girl",323385815,"Feb 15, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,251420227,"2014-02-05",1,"Register a girl",318564865,"Feb 15, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,250892285,"2014-02-04",1,"Register a girl",317925817,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,251198063,"2014-02-04",1,"Register a girl",318299259,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,248076161,"2014-01-27",1,"Register a girl",314445907,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,250892853,"2014-02-04",1,"Register a girl",317926493,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,251052271,"2014-02-04",1,"Register a girl",318121283,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,246491639,"2014-01-22",1,"Register a girl",312494371,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,253251671,"2014-02-10",1,"Register a girl",320808241,"Feb 15, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,252267137,"2014-02-07",1,"Register a girl",319598173,"Feb 15, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Digital Drawing at George Brown College",9659861907,244207221,"2014-01-16",1,"Register a girl",309666691,"Feb 15, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,236679500,"2013-12-15",1,"Register a girl (Bring Your Own Laptop)",300434574,"Feb 8, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,241150469,"2014-01-07",1,"Register a girl (Bring Your Own Laptop)",305906365,"Feb 8, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,242316213,"2014-01-10",1,"Register a girl (Bring Your Own Laptop)",307343519,"Feb 8, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,245921333,"2014-01-21",1,"Register a girl (Bring Your Own Laptop)",311767739,"Feb 8, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,246304369,"2014-01-22",1,"Register a girl (Bring Your Own Laptop)",312263001,"Feb 8, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,247585149,"2014-01-26",1,"Register a girl (Bring Your Own Laptop)",313844063,"Feb 8, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,250945413,"2014-02-04",1,"Register a girl (Bring Your Own Laptop)",317989885,"Feb 8, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,251460101,"2014-02-05",1,"Register a girl (Bring Your Own Laptop)",318613573,"Feb 8, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,251460101,"2014-02-05",1,"Register a girl (Bring Your Own Laptop)",318613575,"Feb 8, 2014 at 10:00 AM","PayPal Completed",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,251963245,"2014-02-06",1,"Register a girl (Bring Your Own Laptop)",319226369,"Feb 8, 2014 at 10:00 AM","Free Order",,
"Girls Learning Code: Intro to Programming with Ruby For Teens",9660068525,252361375,"2014-02-07",1,"Register a girl (Use Our Laptop)",319714903,"Feb 8, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,235399739,"2013-12-10",1,"Register a boy!",298866849,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,238885817,"2013-12-29",1,"Register a girl!",303134239,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,245266945,"2014-01-19",1,"Register a girl!",310966713,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,245266945,"2014-01-19",1,"Register a boy!",310966715,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,241727123,"2014-01-09",1,"Register a boy!",306611565,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,241969295,"2014-01-09",1,"Register a boy!",306913463,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,244684579,"2014-01-17",1,"Register a boy!",310257415,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,244489627,"2014-01-16",1,"Register a girl!",310019475,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,239916885,"2014-01-02",1,"Register a girl!",304392155,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,242635141,"2014-01-12",1,"Register a boy!",307739907,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,244000697,"2014-01-15",1,"Register a girl!",309414211,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,244000697,"2014-01-15",1,"Register a girl!",309414213,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,244716513,"2014-01-17",1,"Register a boy!",310296045,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,242161283,"2014-01-10",1,"Register a girl!",307151211,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,242161283,"2014-01-10",1,"Register a girl!",307151213,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,242374495,"2014-01-11",1,"Register a girl!",307416633,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Making Online Games with Scratch",9661151765,243330555,"2014-01-14",1,"Register a boy!",308593025,"Feb 1, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,236707420,"2013-12-16",1,"Register a boy!",300469614,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,242066225,"2014-01-10",1,"Register a boy!",307031605,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,242819663,"2014-01-13",1,"Register a girl!",307968007,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,243085077,"2014-01-13",1,"Register a boy!",308293813,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,244009107,"2014-01-15",1,"Register a boy!",309424449,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,247315029,"2014-01-24",1,"Register a girl!",313515935,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,247997759,"2014-01-27",1,"Register a boy!",314349113,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,248088933,"2014-01-27",1,"Register a boy!",314461345,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,248217187,"2014-01-28",1,"Register a boy!",314617801,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,248235285,"2014-01-28",1,"Register a boy!",314639539,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,248294319,"2014-01-28",1,"Register a girl!",314711859,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,248294319,"2014-01-28",1,"Register a girl!",314711861,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,248535903,"2014-01-28",1,"Register a boy!",315014489,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,249438329,"2014-01-30",1,"Register a boy!",316136681,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code: Intro to Programming with Python",9661809733,249844139,"2014-01-31",1,"Register a boy!",316642741,"Feb 1, 2014 at 10:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Stop Motion Animation",9662307221,238177425,"2013-12-23",1,"Register",302276787,"Jan 24, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,250242247,"2014-02-02",1,"Register a girl (Bring Your Own Laptop)",317135757,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,250242247,"2014-02-02",1,"Register a girl (Bring Your Own Laptop)",317135759,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,241971847,"2014-01-09",1,"Register a boy! (Bring Your Own Laptop)",306916753,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,252987605,"2014-02-09",1,"Register a girl (Use Our Laptop)",320484033,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,252987605,"2014-02-09",1,"Register a boy (Bring Your Own Laptop)",320484031,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,240265447,"2014-01-04",1,"Register a girl (Bring Your Own Laptop)",304819217,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,242414447,"2014-01-11",1,"Register a girl (Bring Your Own Laptop)",307465971,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,258122495,"2014-02-21",1,"Register a boy (Bring Your Own Laptop)",326757865,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,258187613,"2014-02-21",1,"Register a girl (Use Our Laptop)",326837101,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,258187613,"2014-02-21",1,"Register a boy! (Bring Your Own Laptop)",326837099,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,253443783,"2014-02-10",1,"Register a girl (Use Our Laptop)",321042841,"Feb 22, 2014 at 1:00 PM","Free Order",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,248071611,"2014-01-27",1,"Register a girl (Bring Your Own Laptop)",314440279,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,241753117,"2014-01-09",1,"Register a boy! (Bring Your Own Laptop)",306643737,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,244693183,"2014-01-17",1,"Register a boy! (Bring Your Own Laptop)",310267749,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,252652995,"2014-02-08",1,"Register a boy (Bring Your Own Laptop)",320074731,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code: Graphic Design with Pixlr",9662511833,246489447,"2014-01-22",1,"Register a girl (Bring Your Own Laptop)",312491699,"Feb 22, 2014 at 1:00 PM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,261256669,"2014-02-27",1,"Register a boy! (Bring Your Own Laptop)",330568635,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,261131143,"2014-02-27",1,"Register a boy (Use Our Laptop)",330414751,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,261680603,"2014-02-28",1,"Register a boy (Use Our Laptop)",331082375,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,252693337,"2014-02-08",1,"Register a boy! (Bring Your Own Laptop)",320123319,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,252712739,"2014-02-08",1,"Register a girl (Bring Your Own Laptop)",320146737,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,252725341,"2014-02-08",1,"Register a girl (Bring Your Own Laptop)",320162269,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,259533327,"2014-02-24",1,"Register a boy (Use Our Laptop)",328474377,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,259533327,"2014-02-24",1,"Register a girl (Use Our Laptop)",328474375,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,255286125,"2014-02-14",1,"Register a boy! (Bring Your Own Laptop)",323296739,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,262110711,"2014-03-01",1,"Register a boy! (Bring Your Own Laptop)",331608331,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,262110711,"2014-03-01",1,"Register a boy! (Bring Your Own Laptop)",331608327,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,250159253,"2014-02-02",1,"Register a boy (Use Our Laptop)",317032935,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,261790967,"2014-02-28",1,"Register a boy! (Bring Your Own Laptop)",331216971,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,255948955,"2014-02-17",1,"Register a boy (Use Our Laptop)",324115471,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,255243189,"2014-02-14",1,"Register a boy (Use Our Laptop)",323244635,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
"Kids Learning Code PA Day: Game Design with Scratch",9662572013,261118019,"2014-02-27",1,"Register a boy (Use Our Laptop)",330398145,"Mar 7, 2014 at 9:00 AM","PayPal Completed",,
